Species,Collection_Date,Count
Crocidura herpesvirus,2016.0,3
Mucor phasmavirus A,2016.0,1
Chimpanzee astrovirus,2016.0,1
Tobacco curly shoot betasatellite,2016.0,3
Strawberry cytorhabdovirus 1,2016.0,5
Croton yellow vein leaf curl virus,2016.0,1
Coronavirus PREDICT CoV-67,2016.0,36
Burkholderia phage phiE094,2016.0,2
Croton yellow vein mosaic betasatellite,2016.0,1
Burpengary virus,2016.0,1
Microbacterium phage Pioneer3,2016.0,1
Burke-Gilman virus,2016.0,4
Bunyavirales sp.,2016.0,3
Muarterivirus afrigant,2016.0,2
Chimpanzee circular ssDNA virus,2016.0,1
Budgerigar adenovirus 1,2016.0,1
Bufavirus sp.,2016.0,1
Tick-borne encephalitis virus,2016.0,21
Chimpanzee salivirus,2016.0,1
Coronavirus PREDICT CoV-68,2016.0,31
Bufavirus-3,2016.0,2
Microbacterium phage Redfield,2016.0,1
Tilapia parvovirus,2016.0,1
Chimpanzee picobirna-like virus,2016.0,1
Tilapia tilapinevirus,2016.0,70
Torque teno virus,2016.0,101
Microbacterium phage Raptor,2016.0,1
Tiliqua thogotovirus,2016.0,6
Moyer virus,2016.0,1
Microbacterium phage Quhwah,2016.0,2
Croton yellow vein mosaic virus,2016.0,4
Strawberry crinkle cytorhabdovirus,2016.0,3
Butterbur mosaic virus,2016.0,1
Byrd virus,2016.0,1
Tobacco necrosis virus D,2016.0,1
Microbacterium phage Nattles,2016.0,1
Turtle grass virus X,2016.0,2
Cacao swollen shoot Ghana N virus,2016.0,1
Cacao swollen shoot Ghana P virus,2016.0,2
Tobacco rattle virus,2016.0,12
Cacao swollen shoot Ghana Q virus,2016.0,2
Cacao swollen shoot Ghana R virus,2016.0,8
Tobacco ringspot virus,2016.0,11
Cryphonectria hypovirus 1,2016.0,2
Macroptilium bright yellow interveinal virus,2016.0,2
Mycobacterium virus Cornie,2016.0,2
Cacao swollen shoot Ghana S virus,2016.0,9
Chilli leaf curl virus,2016.0,23
Erwinia virus Desertfox,2016.0,2
Microbacterium phage OlinDD,2016.0,1
Chimpanzee stool-associated RNA virus,2016.0,1
Tobacco mosaic virus,2016.0,11
Microbacterium phage PaoPu,2016.0,2
Byrsonima crassifolia associated gemycircularvirus,2016.0,1
Macroptilium golden yellow mosaic virus,2016.0,4
Strawberry crinivirus 4,2016.0,2
Tobacco leaf curl Yunnan virus,2016.0,1
CRESS virus sp.,2016.0,46
Croton yellow vein virus,2016.0,2
Chilli veinal mottle virus,2016.0,15
Cabbage cytorhabdovirus,2016.0,2
Tobacco leaf curl betasatellite,2016.0,2
Strawberry crinivirus 3,2016.0,1
Crucivirus-275,2016.0,1
Tobacco mild green mosaic virus,2016.0,2
Microbacterium phage Percival,2016.0,1
Microbacterium phage Peppino,2016.0,1
Cacao swollen shoot CD virus,2016.0,3
Cacao swollen shoot CE virus,2016.0,6
Budalangi Iflavi-like virus,2016.0,1
Tick-associated circular DNA virus,2016.0,5
Crimean-Congo hemorrhagic fever orthonairovirus,2016.0,467
CrAss-like virus sp. ctRQZ5,2016.0,1
Christensen virus,2016.0,1
Rodent bocavirus,2016.0,1
Teschovirus A,2016.0,81
Coronavirus PREDICT CoV-52,2016.0,1
Brassica yellows virus,2016.0,2
Tortoise genomovirus 1,2016.0,1
Brazilian bird anellovirus type 1,2016.0,1
Brazilian bird anellovirus type 2,2016.0,1
Brazilian bird anellovirus type 3,2016.0,1
CrAssphage ZA,2016.0,1
Crab spider picornavirus,2016.0,1
Rodent bocaparvovirus 1,2016.0,2
Brevibacterium phage Cantare,2016.0,1
Brevibacterium virus LuckyBarnes,2016.0,2
Rodent chaphamaparvovirus 1,2016.0,2
Torque teno virus GB3_pi3,2016.0,1
Bransfield virus,2016.0,1
CrAss-like virus sp. ctOWe7,2016.0,1
Tortoise genomovirus 16,2016.0,1
Totivirus-like Culex mosquito virus 1,2016.0,1
Strawberry mottle virus,2016.0,4
Rodent deltavirus,2016.0,1
Tortoise genomovirus 15,2016.0,1
Mosquito associated circovirus 1,2016.0,5
Rodent coronavirus,2016.0,14
Boyle bunya-like virus,2016.0,1
Bradson virus,2016.0,2
CrAss-like virus sp.,2016.0,15
Chronic bee paralysis virus,2016.0,8
Tortoise genomovirus 14,2016.0,1
Tortoise genomovirus 12,2016.0,1
Mosquito densovirus,2016.0,10
Tortoise genomovirus 11,2016.0,1
Ogsystermes virus,2016.0,2
Escherichia phage APC_JM3.2,2016.0,1
Rodent astrovirus,2016.0,13
Mycobacterium virus Plot,2016.0,4
Mycobacterium virus Oline,2016.0,1
Crane fly tombus-like virus 2,2016.0,1
Tick gemycircularvirus,2016.0,2
Tick mononegavirus,2016.0,4
Crane fly tombus-like virus 3,2016.0,1
Tick peribunyavirus,2016.0,2
Crassostrea gigas virus OsHV-1,2016.0,2
Chinese wheat mosaic virus,2016.0,4
Cressdnaviricota sp.,2016.0,427
Turnip yellows virus associated RNA,2016.0,4
Tick phlebovirus,2016.0,11
Strawberry mild yellow edge virus,2016.0,1
Totivirus-like Culex mosquito virus 2,2016.0,1
Microbacterium phage Robinson,2016.0,1
Turnip yellows virus associated RNA2,2016.0,1
Chinook salmon nidovirus 1,2016.0,1
Torque teno virus GB3_pi2,2016.0,1
Turnip yellows virus,2016.0,27
Crane fly tombus-like virus 1,2016.0,1
Rodent associated circovirus 7,2016.0,3
Rodent adenovirus,2016.0,1
Tetranychus urticae-associated picorna-like virus 1,2016.0,1
Broad bean wilt virus 2,2016.0,7
Chipapillomavirus 2,2016.0,3
Puer bat vesiculovirus,2016.0,1
Teucrium fruticans iflaviridae,2016.0,1
Brome mosaic virus,2016.0,15
Erysiphe necator associated ourmia-like virus 69,2016.0,4
Coronavirus PREDICT CoV-73,2016.0,8
Bronnoya-like virus,2016.0,1
Mothra mobuvirus,2016.0,6
Brown algae RNA virus 1,2016.0,1
Brown algae endornavirus 1,2016.0,1
Brown algae endornavirus 2,2016.0,1
Thesium chinense closterovirus 1,2016.0,2
Microbacterium virus MementoMori,2016.0,2
Rosavirus B,2016.0,1
Tortoise microvirus 14,2016.0,1
Bos taurus papillomavirus 42,2016.0,1
Bos taurus papillomavirus 43,2016.0,2
Synechococcus virus SRIM8,2016.0,1
Myoviridae sp. ctZzC3,2016.0,1
Tortoise microvirus 43,2016.0,1
Maize associated totivirus,2016.0,1
Synedrella leaf curl virus,2016.0,1
Myoviridae sp. ctZNX6,2016.0,1
Clover yellow vein virus,2016.0,1
Streptomyces phage Haizum,2016.0,1
Syngnathid ichthamaparvovirus 1,2016.0,2
Bos taurus polyomavirus 1,2016.0,6
Tortoise microvirus 42,2016.0,1
Rotavirus B,2016.0,29
T4virus environmental sample,2016.0,26
Myoviridae sp. ctakU3,2016.0,1
Nylanderia fulva virus 1,2016.0,4
Coronavirus PREDICT CoV-24,2016.0,6
Myoviridae sp. ctbwh6,2016.0,1
Bos taurus papillomavirus 33,2016.0,1
Cotesia vestalis bracovirus,2016.0,30
Bos taurus papillomavirus 34,2016.0,1
Bos taurus papillomavirus 35,2016.0,1
Escherichia phage vB_EcoM_ESCO37,2016.0,1
Bos taurus papillomavirus 36,2016.0,1
Tortoise microvirus 44,2016.0,1
Bos taurus papillomavirus 37,2016.0,1
Bos taurus papillomavirus 38,2016.0,1
Myoviridae sp. ctdWz11,2016.0,1
Middlebrook narna-like virus,2016.0,1
Escherichia phage vB_EcoM_ESCO32,2016.0,1
Bos taurus papillomavirus 39,2016.0,3
Bos taurus papillomavirus 40,2016.0,1
Escherichia phage vB_EcoM-UFV09,2016.0,1
Bos taurus papillomavirus 41,2016.0,1
Tortoise microvirus 45,2016.0,1
TTV-like mini virus,2016.0,101
Pyrrhula pyrrhula polyomavirus 1,2016.0,3
Myoviridae sp. ctRPH1,2016.0,1
Tadarida brasiliensis papillomavirus 1,2016.0,1
Myoviridae sp. ctQve5,2016.0,1
Escherichia phage RDN8.1,2016.0,1
Escherichia phage RDN8,2016.0,1
Escherichia phage RDN37,2016.0,1
Citrus chlorotic spot dichorhavirus,2016.0,5
Trubanaman virus,2016.0,6
Taiwan bat lyssavirus,2016.0,2
Myoviridae sp. ctOyc4,2016.0,1
Streptomyces phage Goby,2016.0,2
Puumala orthohantavirus,2016.0,39
Myoviridae sp. ctOAa14,2016.0,1
Tortoise microvirus 38,2016.0,1
Escherichia phage PGN28,2016.0,1
Tropical soda apple mosaic virus,2016.0,4
Pyrus pyrifolia cryptic virus,2016.0,2
Tadarida brasiliensis gemykibivirus 1,2016.0,1
Cotton leaf curl Gezira alphasatellite,2016.0,1
Tortoise microvirus 41,2016.0,1
Nymphoides mastrevirus A,2016.0,2
Botryosphaeria dothidea narnavirus 1,2016.0,1
Rotavirus A,2016.0,6574
Tortoise microvirus 40,2016.0,1
O'Leary virus,2016.0,1
Botryosphaeria dothidea tobamo-like virus,2016.0,1
Clover yellow mosaic virus,2016.0,1
Trivittatus orthobunyavirus,2016.0,3
Botryosphaeria dothidea victorivirus 2,2016.0,1
Maize associated pteridovirus,2016.0,2
Cotton leaf curl Burewala alphasatellite,2016.0,2
Tortoise microvirus 4,2016.0,1
Tadarida brasiliensis bat alphacoronavirus 2,2016.0,1
Myoviridae sp. ctRrG7,2016.0,1
Tortoise microvirus 39,2016.0,1
Escherichia phage P1723,2016.0,1
Bos taurus papillomavirus 32,2016.0,1
Myoviridae sp. ctegP15,2016.0,1
Myoviridae sp. ctqYq4,2016.0,1
Rotavirus G,2016.0,25
Maize chlorotic mottle virus,2016.0,17
Synechococcus phage S-SCSM1,2016.0,1
Tortoise microvirus 5,2016.0,1
Microviridae sp. ct08i1,2016.0,1
Virus sp. ctWxR2,2016.0,1
Escherichia phage vB_EcoM_WFbE185,2016.0,1
Borchgrevink virus,2016.0,1
Tortoise microvirus 49,2016.0,1
Synechococcus virus S-PRM1,2016.0,2
Escherichia phage vB_EcoM_KAW3E185,2016.0,1
Escherichia phage vB_EcoM_HdK5,2016.0,1
Escherichia phage vB_EcoM_G53,2016.0,1
Tortoise microvirus 48,2016.0,1
Cnidoscolus mosaic leaf deformation virus,2016.0,5
Escherichia phage vB_EcoM_G5211,2016.0,1
Escherichia phage vB_EcoP_KAW1A4500,2016.0,1
Streptomyces phage JustBecause,2016.0,1
Escherichia phage vB_EcoS-phiEc3,2016.0,1
Bombyx mori iflavirus,2016.0,1
Synechococcus phage S-H35,2016.0,2
Coronavirus PREDICT_CoV-16,2016.0,26
Microviridae sp. ct3hs7,2016.0,1
Rotavirus H,2016.0,9
Vitsystermes virus,2016.0,1
Myoviridae sp. ctsNT17,2016.0,1
Coronavirus PREDICT CoV-114,2016.0,1
Escherichia phage vB_EcoS Sa179lw,2016.0,2
Myoviridae sp. ctsGI2,2016.0,1
Primate erythroparvovirus 1,2016.0,20
Cosavirus D,2016.0,26
Salivirus A,2016.0,3
Escherichia phage vB_EcoP_SU7,2016.0,1
Visna-maedi virus,2016.0,7
Bos taurus papillomavirus 31,2016.0,1
Costanza partiti-like virus,2016.0,1
Rotavirus D,2016.0,4
Escherichia phage vB_EcoM_G10400,2016.0,1
Primate protoparvovirus 3,2016.0,1
Escherichia phage vB_EcoM_ESCO56,2016.0,1
Coronavirus PREDICT CoV-17,2016.0,13
Tortoise microvirus 47,2016.0,1
Bos taurus papillomavirus 25,2016.0,1
Tortoise microvirus 46,2016.0,1
Escherichia phage vB_EcoM_ESCO50,2016.0,1
Bos taurus papillomavirus 27,2016.0,2
Escherichia phage vB_EcoM_ESCO49,2016.0,1
Escherichia phage vB_EcoM_ESCO47,2016.0,1
Myoviridae sp. ctfr31,2016.0,1
Myoviridae sp. ctfOA1,2016.0,1
Escherichia phage vB_EcoM_ESCO45,2016.0,1
Bos taurus papillomavirus 30,2016.0,1
Escherichia phage vB_EcoM_G17,2016.0,1
Escherichia phage vB_EcoM_G4500,2016.0,1
Coronavirus PREDICT_CoV-114,2016.0,11
Rotavirus C,2016.0,159
Streptomyces phage Jash,2016.0,1
Borna disease virus,2016.0,1
Virus sp.,2016.0,4
Escherichia phage vB_EcoM_G37-3,2016.0,1
Escherichia phage vB_EcoM_G29,2016.0,1
Escherichia phage vB_EcoM_G2540-3,2016.0,1
Escherichia phage vB_EcoM_G2540,2016.0,1
Escherichia phage vB_EcoM_G2494,2016.0,1
Bornavirus sp.,2016.0,5
Escherichia phage vB_EcoM_G2469,2016.0,1
Microviridae sp.,2016.0,158
Escherichia phage vB_EcoM_G2285,2016.0,1
Escherichia phage vB_EcoM_G2248,2016.0,1
Escherichia phage vB_EcoM_G2133,2016.0,1
Streptomyces phage Janus,2016.0,2
Bos taurus papillomavirus,2016.0,7
Tama virus,2016.0,1
Taishun Tick Virus,2016.0,18
Tortoise microvirus 37,2016.0,1
Turkana Partiti-like virus 2,2016.0,1
Rosellinia necatrix partitivirus 9,2016.0,2
Citrus tristeza virus,2016.0,124
Cotton leaf curl Multan betasatellite,2016.0,9
Tortoise microvirus 26,2016.0,1
Tortoise microvirus 25,2016.0,1
Turkana Sobemo-like virus,2016.0,2
Vibrio phage VP24-2_Ke,2016.0,1
Turkana Tombus-like virus,2016.0,1
Citrus psorosis ophiovirus,2016.0,2
Rosellinia necatrix partitivirus 10,2016.0,2
Tortoise microvirus 24,2016.0,1
Turkana Toti-like virus,2016.0,1
Citrus leprosis virus C2,2016.0,3
Botrytis virus F,2016.0,1
Rosellinia necatrix virga-like-virus 1,2016.0,1
Tortoise microvirus 27,2016.0,1
Myoviridae sp. ct5nJ10,2016.0,1
Vibrio phage pVco-5,2016.0,2
Cotton leaf curl Multan alphasatellite,2016.0,1
Coronavirus PREDICT CoV-30,2016.0,2
Escherichia phage EMCL318,2016.0,1
Turkana Chu-like virus,2016.0,1
Streptomyces phage Dubu,2016.0,1
Vibrio phage vB_VhaS-VHB1,2016.0,1
Ochrobactrum phage POA1180,2016.0,1
Procambarus clarkii virus,2016.0,1
Tasmanian devil-associated picobirnavirus 5,2016.0,2
Vibrio phage vB_VcorM_GR28A,2016.0,1
Citrus vein enation virus,2016.0,3
Tortoise microvirus 29,2016.0,1
Tortoise microvirus 28,2016.0,1
Turkana Iflavi-like virus 2,2016.0,1
Turkana Iflavirus,2016.0,1
Turkana Partiti-like virus 1,2016.0,1
Tamdy orthonairovirus,2016.0,6
Tortoise microvirus 3,2016.0,2
Rosellinia necatrix megatotivirus 1,2016.0,2
Rosellinia necatrix megabirnavirus 3,2016.0,1
Tatsystermes virus,2016.0,2
Bovine alphaherpesvirus 1,2016.0,24
Citrus exocortis viroid,2016.0,3
Escherichia phage BRET,2016.0,1
Cotton leaf curl betasatellite,2016.0,5
Tortoise microvirus 17,2016.0,1
Microbacterium virus Squash,2016.0,2
Microbacterium virus RobsFeet,2016.0,2
Myoviridae sp.,2016.0,307
Citrus dwarfing viroid,2016.0,9
Cotton leaf curl virus,2016.0,19
Streptomyces phage Celeste,2016.0,1
Tortoise microvirus 16,2016.0,1
Streptomyces phage BryanRecycles,2016.0,1
Tortoise microvirus 15,2016.0,1
Rose rosette emaravirus,2016.0,1
Coronavirus PREDICT CoV-88,2016.0,8
Rose virus R,2016.0,1
Tatenale orthohantavirus,2016.0,3
Rosellinia necatrix hypovirus 2,2016.0,6
Tortoise microvirus 23,2016.0,1
Turkana negevirus,2016.0,1
Cotton leaf curl Multan virus,2016.0,4
Tortoise microvirus 22,2016.0,1
Turkana picorna-like virus,2016.0,1
Tortoise microvirus 21,2016.0,1
Monsystermes virus,2016.0,1
Citrus leprosis virus C,2016.0,5
Streptomyces phage Diane,2016.0,2
Tortoise microvirus 20,2016.0,1
Tortoise microvirus 2,2016.0,2
Tortoise microvirus 19,2016.0,1
Citrus leprosis N dichorhavirus,2016.0,7
Streptomyces phage Daudau,2016.0,2
Tortoise microvirus 18,2016.0,1
Escherichia phage DN1,2016.0,1
Citrus viroid VI,2016.0,1
Ochrobactrum phage POI1126,2016.0,1
Sugar beet cyst nematode virus 2,2016.0,2
Cotton leaf curl Gezira betasatellite,2016.0,1
Tasmanian devil-associated circovirus 1,2016.0,1
Micropterus dolomieu adomavirus 2,2016.0,1
Tortoise microvirus 32,2016.0,1
Taro bacilliform CH virus,2016.0,4
Tuberose mild mottle virus,2016.0,2
Toscana phlebovirus,2016.0,8
Tulip mild mottle mosaic ophiovirus,2016.0,1
Obscuruvirus quintum,2016.0,1
Maize Iranian mosaic nucleorhabdovirus,2016.0,77
Tulip breaking virus,2016.0,1
Tortoise microvirus 33,2016.0,1
Microplitis pennatulae bracovirus,2016.0,1
Mahogany Hammock orthobunyavirus,2016.0,7
Myoviridae sp. ctGRa7,2016.0,1
Potato yellow vein virus,2016.0,6
Microplitis mediator bracovirus,2016.0,14
Tula orthohantavirus,2016.0,145
Cotton leaf curl Gezira virus,2016.0,4
Tortoise microvirus 34,2016.0,1
Coronavirus PREDICT_CoV-103,2016.0,27
Tortoise microvirus 35,2016.0,1
Tortoise microvirus 36,2016.0,1
Myoviridae sp. ctFYw8,2016.0,1
Clerodendron yellow mosaic virus,2016.0,2
Tasmanian devil-associated astrovirus 1,2016.0,1
Escherichia phage JSS1,2016.0,1
Myoviridae sp. ctEwD1,2016.0,1
Tupanvirus deep ocean,2016.0,1
Vibrio virus 2019VC1,2016.0,2
Myoviridae sp. ctBoB21,2016.0,1
Streptomyces phage Esperer,2016.0,1
Tortoise microvirus 30,2016.0,1
Cotton leaf curl Kokhran virus,2016.0,9
Escherichia phage EdH4,2016.0,1
Taphozous melanopogon polyomavirus 1,2016.0,1
Vibrio phage vB_VpaS_HCMJ,2016.0,1
Monkeypox virus,2016.0,6
Myoviridae sp. ctAbS6,2016.0,1
Citrus yellow vein clearing virus,2016.0,7
Vibrio phage vB_VspS_VS-ABTNL-3,2016.0,1
Escherichia phage EcS1,2016.0,2
Trudobelik virus,2016.0,2
Myoviridae sp. ctLjW1,2016.0,1
Tunzelmann virus,2016.0,1
Myoviridae sp. ctK7P4,2016.0,1
Tortoise microvirus 31,2016.0,1
Tulip virus X,2016.0,2
Citsystermes virus,2016.0,1
Ross River virus,2016.0,12
Tasmanian devil-associated picobirnavirus 1,2016.0,1
Sclerotinia sclerotiorum fusarivirus 2,2017.0,1
Podoviridae sp. ctDWo9,2017.0,1
Tomato ringspot virus,2017.0,1
Serratia virus MTx,2017.0,2
Sclerotinia sclerotiorum hypovirus 7 satellite-like RNA,2017.0,1
Sclerotinia sclerotiorum gammaflexivirus 1,2017.0,1
Rabbit picobirnavirus 5,2017.0,2
Sclerotinia sclerotiorum endornavirus 10,2017.0,1
Rabbit picobirnavirus 9,2017.0,1
Uumaja virus,2017.0,1
wheat yellow stunt associated betaflexivirus,2017.0,1
Sina virus,2017.0,5
Pirahy virus,2017.0,1
Serratia virus Moabite,2017.0,2
Rabbit picobirnavirus 8,2017.0,1
Sin Nombre orthohantavirus,2017.0,18
Serratia virus MyoSmar,2017.0,2
Traeger narna-like virus,2017.0,1
Serratia phage KpYy_2_45,2017.0,2
Tomato spotted wilt orthotospovirus,2017.0,174
Tomato torrado virus,2017.0,4
Vaccinia virus,2017.0,11
Sesame curly top virus,2017.0,6
Pseudomonas phage willy,2017.0,1
Serratia phage KpXa_1,2017.0,1
Tottorivirus sp.,2017.0,1
Simian mastadenovirus sp.,2017.0,37
Serratia phage KpLz_1_41,2017.0,1
Sclerotinia sclerotiorum hypovirus 2,2017.0,1
Toscana phlebovirus,2017.0,18
Rabbit picobirnavirus 7,2017.0,2
Vai augu virus,2017.0,1
Piscihepevirus A,2017.0,1
Serratia phage KpLz-2_45,2017.0,1
Sclerotinia sclerotiorum hypovirus 8-WX1,2017.0,1
Serratia phage KpHz_2,2017.0,1
Redspotted grouper nervous necrosis virus,2017.0,40
Sclerotinia sclerotiorum hypovirus 7,2017.0,1
Simian-Human immunodeficiency virus,2017.0,1895
Rabbit picobirnavirus 6,2017.0,1
Rehmannia mosaic virus,2017.0,1
Tree shrew mastadenovirus A,2017.0,1
Totiviridae sp. gcode4,2017.0,1
Piscibus virus,2017.0,1
Rabbit picobirnavirus 2,2017.0,1
Rabbit picobirnavirus 3,2017.0,2
Totivirus-like Culex mosquito virus 1,2017.0,1
Tomato severe rugose virus,2017.0,4
Serratia phage KpYy_1_41,2017.0,2
Totiviridae sp.,2017.0,81
Rehmannia virus 1,2017.0,2
Rabbit picobirnavirus 4,2017.0,1
Serratia virus Parlo,2017.0,2
Rat kobuvirus GZ489,2017.0,1
Tomato yellow leaf curl Kanchanaburi virus,2017.0,13
Sclerotinia sclerotiorum negative-stranded RNA virus 1-WX,2017.0,1
Sclerotinia sclerotiorum negative-stranded RNA virus 2-WX,2017.0,1
Siamese algae-eater influenza-like virus,2017.0,8
uncultured human fecal virus,2017.0,2734
uncultured densovirus,2017.0,12
Siadenovirus sp.,2017.0,15
Ungulate chaphamaparvovirus 1,2017.0,83
Ungulate bocaparvovirus 6,2017.0,2
Piscine novirhabdovirus,2017.0,13
Ungulate bocaparvovirus 5,2017.0,46
Scotorepens balstoni paramyxovirus,2017.0,1
Sheeppox virus,2017.0,29
Secoviridae sp.,2017.0,1
Shuni orthobunyavirus,2017.0,3
Scotophilus bat coronavirus 512,2017.0,182
Sclerotinia sclerotiorum negative-stranded RNA virus 9,2017.0,1
Ungulate bocaparvovirus 1,2017.0,6
Undaria pinnatifida phaeovirus,2017.0,5
Sclerotinia sclerotiorum ophiovirus like virus 1,2017.0,1
Umea virus,2017.0,1
Sclerotinia sclerotiorum ourmia-like virus 11,2017.0,1
Turkey siadenovirus A,2017.0,2
Shelly beach virus,2017.0,6
Sclerotinia sclerotiorum ourmia-like virus 13,2017.0,1
Sherlock virus,2017.0,1
Plant associated genomovirus 28,2017.0,1
Ungulate bocaparvovirus 2,2017.0,74
Sicinivirus A,2017.0,2
Tulip breaking virus,2017.0,1
Tula orthohantavirus,2017.0,78
Sierra dome spider associated circular virus 2,2017.0,2
Ungulate protoparvovirus 1,2017.0,45
Ranunculus white mottle ophiovirus,2017.0,1
Ranunculus mild mosaic virus,2017.0,1
Rangiferine gammaherpesvirus 1,2017.0,2
Sida mottle Alagoas virus,2017.0,1
Ranavirus sp.,2017.0,8
Torque teno sus virus,2017.0,1
Ungulate copiparvovirus 6,2017.0,4
Ungulate copiparvovirus 4,2017.0,84
Triplophysa siluroides ranavirus,2017.0,1
Tritaeniorhynchus merhavirus,2017.0,1
Ungulate copiparvovirus 2,2017.0,57
Qingyang Ortho tick virus 1,2017.0,1
Sclerotinia sclerotiorum narnavirus 1,2017.0,1
Pleione flower breaking virus,2017.0,2
Ungulate copiparvovirus 1,2017.0,4
Triticum mosaic virus,2017.0,5
Pteropine orthoreovirus,2017.0,10
Pyrus pyrifolia cryptic virus,2017.0,3
Sclerotinia sclerotiorum narnavirus 2,2017.0,1
uncultured phage,2017.0,17
Seewis orhtohantavirus,2017.0,1
Tropical screech owl adenovirus 1,2017.0,1
Puumala orthohantavirus,2017.0,259
Tubeweb spider associated circular virus 1,2017.0,1
Sicinivirus sp.,2017.0,3
Turkeypox virus,2017.0,5
Torque teno rodent virus 2,2017.0,12
Shewanella phage Thanatos-1,2017.0,1
Sclerotinia sclerotiorum ourmia-like virus 15,2017.0,1
ssDNA virus sp.,2017.0,74
Shigella phage vB_SdyM_006,2017.0,1
Shigella phage vB_SflM_004,2017.0,1
Shigella virus 008,2017.0,2
Shigella virus Buco,2017.0,2
Shigella virus CM8,2017.0,2
Shigella virus JK16,2017.0,2
Shigella virus JK45,2017.0,2
Turnip yellow mosaic virus,2017.0,2
Puddy partiti-like virus,2017.0,1
Turnip yellows virus,2017.0,7
Turnip yellows virus associated RNA,2017.0,1
Shigella phage Silverhawkium,2017.0,1
Torque teno sus virus 1b,2017.0,15
Puccinia striiformis virus 5,2017.0,1
Placeda virus,2017.0,3
Piscine orthoreovirus,2017.0,126
Turnip yellows virus associated RNA2,2017.0,1
Piscine orthoreovirus 3,2017.0,31
Puccinia striiformis narnavirus 1,2017.0,1
Pistacia emaravirus,2017.0,8
Puccinia striiformis mitovirus 1,2017.0,1
Pitaya badnavirus 1,2017.0,1
Pitaya virus X,2017.0,3
Shrew hepatitis B virus,2017.0,3
Tvarminne alphaendornavirus,2017.0,1
Torque teno virus,2017.0,308
Tynnyfer narna-like virus,2017.0,2
Shigella phage SfPhi01,2017.0,1
Turnip mosaic virus,2017.0,33
Shigella phage CM1,2017.0,1
Shigella phage JK23,2017.0,1
Shigella phage JK32,2017.0,1
Shigella phage JK36,2017.0,1
Shigella phage JK38,2017.0,1
Shigella phage JK42,2017.0,1
Ullucus tymovirus 2,2017.0,3
Sclerotinia sclerotiorum ourmia-like virus 9,2017.0,1
Ullucus tymovirus 1,2017.0,2
Ullucus tobamovirus 1,2017.0,3
Ullucus potyvirus 1,2017.0,1
Turlock orthobunyavirus,2017.0,3
Ullucus polerovirus 1,2017.0,4
Ullucus comovirus 1,2017.0,2
Plant associated genomovirus 12,2017.0,1
Ulae virus,2017.0,1
Shigella phage JK55,2017.0,1
Shigella phage KPS64,2017.0,1
Ugandan cassava brown streak virus,2017.0,1
Sclerotinia sclerotiorum virga-like virus 1,2017.0,2
Udune virus,2017.0,3
Ubmeje virus,2017.0,1
Tzifr virus,2017.0,6
Shuangao insect-associated chrysovirus,2017.0,1
uncultured Caudovirales phage,2017.0,1128
Type 1 ruminant rhadinovirus,2017.0,1
Scopolia mild mottle virus,2017.0,1
Shewanella phage Thanatos-2,2017.0,1
Raphanus sativus cryptic virus 3,2017.0,1
Ungulate tetraparvovirus 1,2017.0,1
Raspberry bushy dwarf virus,2017.0,2
Pseudomonas virus Zuri,2017.0,2
Pseudomonas virus phCDa,2017.0,2
Trichoderma asperellum hypovirus 1,2017.0,1
Trichoderma citrinoviride partitivirus 1,2017.0,2
unidentified influenza virus,2017.0,6
Tomato yellow ring orthotospovirus,2017.0,1
Trichoderma harzianum ambiguivirus 1,2017.0,1
Seoul orthohantavirus,2017.0,76
Red clover nepovirus A,2017.0,6
