Species,Collection_Date,Count
Strawberry mild yellow edge virus,2013.0,50
Coleopteran chu-related virus OKIAV151,2013.0,4
CRESS virus sp.,2013.0,102
Mamastrovirus 1,2013.0,59
Tomato zonate spot orthotospovirus,2013.0,1
Ralstonia virus DURPI,2013.0,78
Strawberry latent ringspot virus,2013.0,2
Coleopteran flavi-related virus,2013.0,1
Wenzhou picorna-like virus 32,2013.0,4
Ramu stunt virus,2013.0,13
Lemur adenovirus,2013.0,1
Shahe picobirna-like virus 1,2013.0,2
Shahe picobirna-like virus 2,2013.0,2
Shahe picorna-like virus 1,2013.0,4
Shahe picorna-like virus 10,2013.0,2
Shahe picorna-like virus 11,2013.0,4
Shahe picorna-like virus 12,2013.0,4
Duck-dominant coronavirus,2013.0,54
White spot syndrome virus,2013.0,457
Zhejiang mosquito virus 3,2013.0,8
Lentimonavirus lentinulae,2013.0,7
Apodemus agrarius picornavirus,2013.0,2
Zhejiang mosquito virus 1,2013.0,4
Cacao swollen shoot CE virus,2013.0,8
Porcine circovirus 2,2013.0,793
Human mastadenovirus B,2013.0,1120
Buzura suppressaria nucleopolyhedrovirus,2013.0,134
Wenzhou picorna-like virus 3,2013.0,2
Apis rhabdovirus 2,2013.0,5
Stenotrophomonas virus DLP5,2013.0,298
Stenotrophomonas phage vB_SmaS_DLP_3,2013.0,148
Stenotrophomonas phage vB_SmaS-DLP_6,2013.0,241
Fly associated circular virus 1,2013.0,2
Fly associated circular virus 2,2013.0,2
Fly associated circular virus 3,2013.0,2
Wenzhou picorna-like virus 30,2013.0,2
Fly associated circular virus 5,2013.0,4
Fly associated circular virus 6,2013.0,4
Fly associated circular virus 7,2013.0,4
Fly phasivirus,2013.0,6
Zika virus,2013.0,35
Apis rhabdovirus 1,2013.0,24
Wenzhou picorna-like virus 31,2013.0,4
Mulberry orbivirus,2013.0,1
Strawberry necrotic shock virus,2013.0,2
Strawberry polerovirus 1,2013.0,22
Human mastadenovirus D,2013.0,506
Passion fruit green spot virus,2013.0,2
Bulinus globosus virus 1,2013.0,2
Bulinus globosus virus 2,2013.0,3
Bafinivirus sp.,2013.0,1
Mouse coronavirus,2013.0,9
Apis flavivirus,2013.0,2
Apis bunyavirus 2,2013.0,1
Dyochipapillomavirus 1,2013.0,10
Zucchini yellow mosaic virus,2013.0,86
Human mastadenovirus G,2013.0,119
Passiflora latent virus,2013.0,6
Shahe hepe-like virus 1,2013.0,10
Shahe hepe-like virus 2,2013.0,12
Shahe heteroptera virus 1,2013.0,3
Actinidia seed borne latent virus,2013.0,8
Shahe heteroptera virus 2,2013.0,5
Apis bunyavirus 1,2013.0,1
Bean common mosaic necrosis virus,2013.0,9
Shahe bunya-like virus 2,2013.0,2
Shahe bunya-like virus 3,2013.0,1
Shahe bunya-like virus 4,2013.0,1
Shahe endorna-like virus 1,2013.0,2
Streptomyces phage Popy,2013.0,84
Wenzhou picorna-like virus 37,2013.0,4
Apis Nora virus,2013.0,3
Human metapneumovirus,2013.0,641
Salmon gillpox virus,2013.0,16
Rabovirus C,2013.0,1
Bufavirus-1,2013.0,5
Dasheen mosaic virus,2013.0,2
unidentified Reptarenavirus,2013.0,76
Bagaza virus,2013.0,1
Streptomyces phage Paedore,2013.0,168
Cacao swollen shoot Ghana J virus,2013.0,10
Shahe heteroptera virus 3,2013.0,12
Leishmania RNA virus 1,2013.0,20
Shahe isopoda virus 4,2013.0,4
Pasivirus A,2013.0,6
Streptomyces phage Asten,2013.0,73
Human mastadenovirus E,2013.0,93
Coleopteran phasma-related virus OKIAV236,2013.0,4
Coleopteran orthomyxo-related virus OKIAV185,2013.0,1
Shahe isopoda virus 3,2013.0,4
Butterbur mosaic virus,2013.0,29
Shahe levi-like virus 1,2013.0,3
Shahe levi-like virus 2,2013.0,3
Shahe levi-like virus 3,2013.0,3
Shahe narna-like virus 1,2013.0,2
Shahe narna-like virus 2,2013.0,2
Strawberry vein banding virus,2013.0,2
Shahe isopoda virus 5,2013.0,16
Shahe heteroptera virus 4,2013.0,4
Shahe isopoda virus 2,2013.0,4
Bean common mosaic virus,2013.0,73
Passiflora edulis symptomless virus,2013.0,14
Mamastrovirus 13,2013.0,3
Human mastadenovirus F,2013.0,592
Wenzhou picorna-like virus 36,2013.0,2
Wenzhou picorna-like virus 35,2013.0,4
Passeriform 2 orthobornavirus,2013.0,14
Shahe isopoda virus 1,2013.0,3
Bunyamwera orthobunyavirus,2013.0,18
Moyuka partiti-like virus,2013.0,1
Zucchini tigre mosaic virus,2013.0,2
Actinidia chlorotic ringspot-associated emaravirus,2013.0,10
Zucchini shoestring virus,2013.0,14
Paslahepevirus balayani,2013.0,82
Bunyaviridae environmental sample,2013.0,2
Mamastrovirus 12,2013.0,1
Tula orthohantavirus,2013.0,47
Bean golden mosaic virus,2013.0,4
Sandfly Nepal virus,2013.0,3
Shahe yuyuevirus,2013.0,4
Paramyxovirus PREDICT_PMV-75,2013.0,1
Lentinula lentinuvirus,2013.0,6
Paramyxovirus PREDICT_PMV-74,2013.0,3
Bacillus virus Megatron,2013.0,600
Human immunodeficiency virus,2013.0,77
Fowl aviadenovirus B,2013.0,38
Paramyxovirus PREDICT_PMV-71,2013.0,1
Paramyxovirus PREDICT_PMV-69,2013.0,1
Citrus vein enation virus,2013.0,30
Fowl aviadenovirus C,2013.0,46
Salmonid novirhabdovirus,2013.0,59
Paramyxovirus PREDICT_PMV-67,2013.0,2
Paramyxovirus PREDICT_PMV-66,2013.0,5
Paramyxovirus PREDICT_PMV-70,2013.0,1
Paramyxovirus PREDICT_PMV-64,2013.0,1
Paramyxovirus PREDICT_PMV-76,2013.0,1
Calicivirus Mystacina/New Zealand/2013/3a,2013.0,1
Turkey picornavirus,2013.0,2
Apple stem pitting virus,2013.0,934
Wenzhou picorna-like virus 25,2013.0,2
Wenzhou picorna-like virus 24,2013.0,2
Paramyxovirus YN12103/CHN/2012/PREDICT-EHA-156-12-AH-YLD011,2013.0,1
Paramyxovirus PREDICT_PMV-92,2013.0,1
Calicivirus Mystacina/New Zealand/2013/3b,2013.0,1
Turkeypox virus,2013.0,1
Calhevirus NYC-D3,2013.0,1
Paramyxovirus PREDICT_PMV-83,2013.0,11
Stavropol virus,2013.0,1
Statovirus sp.,2013.0,2
Calicivirus BtCalV/EP38/HUN/2013,2013.0,1
Calicivirus Mystacina/New Zealand/2013/3H,2013.0,1
Fowl aviadenovirus A,2013.0,6
Robinvale bee virus 1,2013.0,2
Citrus tristeza virus,2013.0,14
Paramyxovirus PREDICT_PMV-63,2013.0,3
Paramyxovirus PREDICT_PMV-52,2013.0,1
Paramyxovirus PREDICT_PMV-51,2013.0,1
Paramyxovirus PREDICT_PMV-50,2013.0,1
Paramyxovirus PREDICT_PMV-49,2013.0,1
Fowl aviadenovirus sp.,2013.0,2
Paramyxovirus PREDICT_PMV-48,2013.0,1
Fowl aviadenovirus E,2013.0,146
Paramyxovirus PREDICT_PMV-47,2013.0,2
Paramyxovirus PREDICT_PMV-46,2013.0,1
Citrus leprosis N dichorhavirus,2013.0,6
Camel associated drosmacovirus 1,2013.0,6
Camel associated drosmacovirus 2,2013.0,6
Camel associated porprismacovirus 1,2013.0,6
Tomato yellow vein streak virus,2013.0,13
Staphylococcus virus SLPW,2013.0,40
Wenzhou tombus-like virus 8,2013.0,4
Citrus leprosis virus C,2013.0,1
Paramyxovirus PREDICT_PMV-54,2013.0,7
Paramyxovirus PREDICT_PMV-62,2013.0,2
Paramyxovirus PREDICT_PMV-60,2013.0,1
Shallot latent virus,2013.0,38
Bacillus virus Karezi,2013.0,68
Human gammaherpesvirus 8,2013.0,2208
Fowl aviadenovirus D,2013.0,10
Paramyxovirus PREDICT_PMV-53,2013.0,11
Paramyxovirus PREDICT_PMV-59,2013.0,1
Paramyxovirus PREDICT_PMV-57,2013.0,1
Callinectes sapidus reovirus 2,2013.0,13
Wenzhou picorna-like virus 23,2013.0,2
Citrus leprosis virus C2,2013.0,12
Paramyxovirus PREDICT_PMV-56,2013.0,4
Paramyxovirus PREDICT_PMV-55,2013.0,1
Paramyxovirus PREDICT_PMV-58,2013.0,2
Shallot mild yellow stripe virus,2013.0,6
Robinvale bee virus 2,2013.0,2
Acinetobacter virus IMEAB3,2013.0,114
Bacteriophage Redbud,2013.0,61
Human mastadenovirus A,2013.0,122
Cnidium vein yellowing virus 1,2013.0,2
Cnidium vein yellowing virus,2013.0,4
San Bernardo virus,2013.0,18
Clover yellow vein virus,2013.0,2
Tulip breaking virus,2013.0,8
Clover yellow mosaic virus,2013.0,2
Cacao swollen shoot virus,2013.0,65
Wenzhou picorna-like virus 28,2013.0,4
Clostridioides virus CDKM9,2013.0,150
Clostridioides virus CDKM15,2013.0,158
Apple mosaic virus,2013.0,10
Parapoxvirus sp.,2013.0,1
Ranunculus mild mosaic virus,2013.0,1
Parapoxvirus of red deer in New Zealand,2013.0,262
Cnidium vein yellowing virus 2,2013.0,2
Shahe picorna-like virus 3,2013.0,4
Coconut foliar decay virus,2013.0,8
Coconut foliar decay alphasatellite R,2013.0,2
Parechovirus A,2013.0,135
Coconut foliar decay alphasatellite 4,2013.0,4
Coconut foliar decay alphasatellite 1,2013.0,2
Coccinia mosaic Tamil Nadu virus,2013.0,16
Shahe picorna-like virus 4,2013.0,3
Cacao swollen shoot Ghana S virus,2013.0,2
Wenzhou picorna-like virus 29,2013.0,2
Apple geminivirus 1,2013.0,12
Bacteriophage sp.,2013.0,9595
Shahe picorna-like virus 13,2013.0,3
Shahe picorna-like virus 14,2013.0,3
Shahe picorna-like virus 2,2013.0,4
Apple chlorotic leaf spot virus,2013.0,209
Robinvale bee virus 3,2013.0,2
Shahe picorna-like virus 5,2013.0,4
Shahe picorna-like virus 7,2013.0,3
Shahe tombus-like virus 1,2013.0,4
Shahe tombus-like virus 2,2013.0,4
Shahe yingvirus,2013.0,2
Robinvale bee virus 8,2013.0,2
Robinvale bee virus 7,2013.0,1
Robinvale bee virus 6,2013.0,2
Shahe sobemo-like virus 1,2013.0,4
Human immunodeficiency virus 1,2013.0,61552
Fowl adenovirus,2013.0,35
Robinvale bee virus 5,2013.0,2
Salmonlouse caligrhavirus,2013.0,10
Apple stem grooving virus,2013.0,60
Malvastrum yellow vein betasatellite,2013.0,2
Mungbean yellow mosaic virus,2013.0,16
Wenzhou picorna-like virus 26,2013.0,4
Shahe picorna-like virus 6,2013.0,6
Wenzhou picorna-like virus 27,2013.0,2
Clerodendron golden mosaic virus,2013.0,2
Shahe picorna-like virus 8,2013.0,8
Foot-and-mouth disease virus,2013.0,537
Human immunodeficiency virus 2,2013.0,66
Stenotrophomonas phage DLP4,2013.0,82
Potato virus V,2013.0,3
Mumps orthorubulavirus,2013.0,384
Shahe picorna-like virus 9,2013.0,8
Apple necrotic mosaic virus,2013.0,16
Cactus virus X,2013.0,5
unidentified adenovirus,2013.0,35
Bean leafroll virus,2013.0,16
Salvia hispanica RNA virus 1,2013.0,4
Clerodendron yellow mosaic virus,2013.0,17
Mungbean yellow mosaic India virus,2013.0,19
Duck rhabdovirus,2013.0,4
Rehmannia mosaic virus,2013.0,4
Wenzhou picorna-like virus 1,2013.0,4
Hubei permutotetra-like virus 2,2013.0,9
Hubei orthoptera virus 2,2013.0,2
Hubei picorna-like virus 19,2013.0,2
Hubei reo-like virus 6,2013.0,4
Hubei reo-like virus 7,2013.0,1
virus sp. ctIVh9,2013.0,26
Wenzhou noda-like virus 2,2013.0,1
Hubei partiti-like virus 56,2013.0,1
Hubei orthoptera virus 1,2013.0,4
Hubei orthomyxo-like virus 5,2013.0,1
Hubei picorna-like virus 18,2013.0,4
Hubei picorna-like virus 17,2013.0,4
Hubei picorna-like virus 16,2013.0,4
Hubei picorna-like virus 15,2013.0,16
Hubei orthomyxo-like virus 4,2013.0,1
Hubei orthomyxo-like virus 2,2013.0,5
Hubei picorna-like virus 14,2013.0,4
Hubei picorna-like virus 13,2013.0,2
Hubei reo-like virus 8,2013.0,1
Hubei reo-like virus 9,2013.0,1
Hubei rhabdo-like virus 1,2013.0,10
Hubei sclerotinia RNA virus 1,2013.0,4
Hubei orthomyxo-like virus 1,2013.0,1
Hubei odonate virus 7,2013.0,6
Spheniscid alphaherpesvirus 1,2013.0,172
Beet curly top virus,2013.0,175
Wenzhou narna-like virus 6,2013.0,1
Hubei odonate virus 6,2013.0,8
Hubei reo-like virus 5,2013.0,2
Hubei partiti-like virus 54,2013.0,1
Hubei partiti-like virus 13,2013.0,1
Hubei partiti-like virus 12,2013.0,1
Hubei reo-like virus 11,2013.0,8
Hubei picorna-like virus 24,2013.0,4
Hubei reo-like virus 12,2013.0,1
Hubei partiti-like virus 11,2013.0,4
Hubei partiti-like virus 10,2013.0,1
Hubei partiti-like virus 1,2013.0,1
Wenzhou noda-like virus 1,2013.0,2
Hubei orthoptera virus 6,2013.0,5
Hubei reo-like virus 14,2013.0,2
Hubei partiti-like virus 50,2013.0,1
Mycobacterium phage Chunky,2013.0,100
Hubei partiti-like virus 52,2013.0,1
Garlic virus X,2013.0,63
Hubei picorna-like virus 23,2013.0,2
Hubei orthoptera virus 4,2013.0,4
Hubei reo-like virus 2,2013.0,2
Hubei reo-like virus 3,2013.0,1
Hubei picorna-like virus 22,2013.0,4
Hubei partiti-like virus 53,2013.0,1
Drop sclerotimonavirus,2013.0,10
Hubei reo-like virus 4,2013.0,4
Hubei picorna-like virus 20,2013.0,4
Hubei orthoptera virus 3,2013.0,4
Hubei partiti-like virus 55,2013.0,1
Hubei partiti-like virus 14,2013.0,1
Wenzhou narna-like virus 5,2013.0,4
Hubei odonate virus 4,2013.0,2
Hubei sobemo-like virus 11,2013.0,4
Hubei noda-like virus 6,2013.0,1
Hubei sobemo-like virus 12,2013.0,4
Hubei sobemo-like virus 13,2013.0,6
Hubei sobemo-like virus 14,2013.0,4
Hubei partiti-like virus 57,2013.0,1
Hubei sobemo-like virus 15,2013.0,4
Hubei sobemo-like virus 16,2013.0,4
Hubei sobemo-like virus 17,2013.0,2
Hubei sobemo-like virus 18,2013.0,6
Hubei sobemo-like virus 19,2013.0,4
Hubei sobemo-like virus 2,2013.0,6
Hubei sobemo-like virus 20,2013.0,4
Hubei sobemo-like virus 21,2013.0,3
Hubei noda-like virus 5,2013.0,2
Hubei picorna-like virus 1,2013.0,4
Hubei sobemo-like virus 22,2013.0,4
Hubei sobemo-like virus 23,2013.0,4
Hubei sobemo-like virus 24,2013.0,4
Avocet picornavirus B,2013.0,3
Hubei noda-like virus 3,2013.0,1
Hubei sobemo-like virus 25,2013.0,4
Hubei sobemo-like virus 26,2013.0,4
Hubei partiti-like virus 49,2013.0,1
Hubei noda-like virus 25,2013.0,1
Hubei noda-like virus 7,2013.0,1
Hubei odonate virus 5,2013.0,2
Hubei sobemo-like virus 10,2013.0,4
Hubei noda-like virus 9,2013.0,6
Mycobacterium phage Charm,2013.0,92
Hubei odonate virus 3,2013.0,2
Drosophila immigrans Nora virus,2013.0,4
Hubei picorna-like virus 10,2013.0,2
Hubei odonate virus 2,2013.0,2
Mycobacterium phage Changeling,2013.0,92
Hubei odonate virus 15,2013.0,5
Wenzhou noda-like virus 3,2013.0,1
Rice tungro bacilliform virus,2013.0,18
Drosophila immigrans sigmavirus,2013.0,12
Beet curly top Iran virus,2013.0,10
Lettuce mottle virus,2013.0,2
Shibuyunji virus,2013.0,4
Rembrandt tulip-breaking virus,2013.0,4
Paenibacillus phage phiERICV,2013.0,65
Hubei permutotetra-like virus 3,2013.0,6
Garlic virus D,2013.0,26
Paenibacillus virus Diva,2013.0,120
Mycobacterium phage Cerasum,2013.0,204
Hubei odonate virus 14,2013.0,3
Hubei sigmavirus,2013.0,12
Hubei odonate virus 13,2013.0,2
Hubei odonate virus 12,2013.0,7
Hubei odonate virus 1,2013.0,2
Hubei sobemo-like virus 1,2013.0,6
Hubei noda-like virus 8,2013.0,4
Hubei sobemo-like virus 27,2013.0,4
Hubei reo-like virus 10,2013.0,2
Hubei partiti-like virus 15,2013.0,1
Hubei picorna-like virus 50,2013.0,2
Hubei picorna-like virus 51,2013.0,4
Hubei partiti-like virus 40,2013.0,1
Hubei partiti-like virus 4,2013.0,1
Chilli ringspot virus,2013.0,3
Hubei picorna-like virus 52,2013.0,2
Hubei picorna-like virus 53,2013.0,2
Hubei partiti-like virus 39,2013.0,1
Hubei partiti-like virus 38,2013.0,1
Hubei picorna-like virus 30,2013.0,2
Hubei partiti-like virus 37,2013.0,1
Hubei picorna-like virus 29,2013.0,2
Hubei partiti-like virus 36,2013.0,1
Hubei picorna-like virus 54,2013.0,4
Hubei picorna-like virus 28,2013.0,2
Leucoagaricus tymovirus A,2013.0,1
Hubei picorna-like virus 55,2013.0,4
Dromedary stool-associated circular ssDNA virus,2013.0,22
Dromedary picobirnavirus,2013.0,55
Leucoagaricus ourmiavirus F,2013.0,1
Hubei partiti-like virus 33,2013.0,1
Garrulus glandarius associated circular virus 1,2013.0,6
Chilli veinal mottle virus,2013.0,6
Hubei picorna-like virus 56,2013.0,4
Hubei picorna-like virus 57,2013.0,1
Leucoagaricus tymovirus B,2013.0,4
Hubei picorna-like virus 58,2013.0,2
Hubei partiti-like virus 41,2013.0,1
Hubei picorna-like virus 48,2013.0,2
Hubei picorna-like virus 34,2013.0,2
Hubei partiti-like virus 48,2013.0,1
Hubei picorna-like virus 36,2013.0,2
Hubei picorna-like virus 37,2013.0,4
Hubei picorna-like virus 38,2013.0,2
Hubei partiti-like virus 47,2013.0,1
Hubei picorna-like virus 39,2013.0,2
Hubei picorna-like virus 40,2013.0,2
Hubei partiti-like virus 46,2013.0,1
Hubei picorna-like virus 41,2013.0,2
Hubei partiti-like virus 45,2013.0,1
Hubei picorna-like virus 42,2013.0,5
Hubei picorna-like virus 43,2013.0,2
Hubei picorna-like virus 44,2013.0,2
Hubei partiti-like virus 5,2013.0,1
Wenzhou narna-like virus 7,2013.0,2
Hubei picorna-like virus 33,2013.0,2
Hubei picorna-like virus 45,2013.0,2
Hubei picorna-like virus 32,2013.0,2
Hubei picorna-like virus 46,2013.0,2
Hubei picorna-like virus 47,2013.0,2
Hubei picorna-like virus 31,2013.0,2
Hubei partiti-like virus 44,2013.0,1
Hubei partiti-like virus 43,2013.0,2
Hubei partiti-like virus 42,2013.0,1
Hubei picorna-like virus 49,2013.0,2
Hubei reo-like virus 1,2013.0,1
Hubei picorna-like virus 27,2013.0,2
Hubei partiti-like virus 32,2013.0,1
Hubei partiti-like virus 23,2013.0,1
Hubei picorna-like virus 74,2013.0,6
Hubei picorna-like virus 75,2013.0,10
Mycobacterium phage Damien,2013.0,186
Hubei picorna-like virus 76,2013.0,6
Dromedary astrovirus,2013.0,20
Hubei picorna-like virus 77,2013.0,8
Hubei partiti-like virus 22,2013.0,2
Hubei picorna-like virus 78,2013.0,4
Hubei partiti-like virus 21,2013.0,1
Hubei picorna-like virus 79,2013.0,4
Pacific salmon nidovirus,2013.0,8
Hubei picorna-like virus 8,2013.0,5
Hubei partiti-like virus 20,2013.0,1
Hubei picorna-like virus 80,2013.0,2
Hubei partiti-like virus 2,2013.0,1
Hubei partiti-like virus 19,2013.0,1
Hubei partiti-like virus 18,2013.0,1
Hubei partiti-like virus 17,2013.0,1
Rice stripe tenuivirus,2013.0,50
Hubei picorna-like virus 9,2013.0,2
Hubei partiti-like virus 16,2013.0,2
Hubei polero-like virus 1,2013.0,6
Hubei polero-like virus 2,2013.0,10
Hubei qinvirus-like virus 2,2013.0,1
Hubei partiti-like virus 24,2013.0,1
Hubei picorna-like virus 59,2013.0,2
Hubei partiti-like virus 25,2013.0,1
Hubei picorna-like virus 73,2013.0,6
Hubei picorna-like virus 60,2013.0,3
Hubei partiti-like virus 31,2013.0,1
Hubei picorna-like virus 61,2013.0,2
Porcine orthorubulavirus,2013.0,8
Hubei partiti-like virus 3,2013.0,2
Wenzhou narna-like virus 8,2013.0,2
Shigella virus 7502Stx,2013.0,152
Hubei picorna-like virus 62,2013.0,2
Hubei picorna-like virus 63,2013.0,2
Hubei partiti-like virus 29,2013.0,1
Hubei picorna-like virus 64,2013.0,4
Hubei picorna-like virus 65,2013.0,2
Wenzhou narna-like virus 9,2013.0,2
Hubei picorna-like virus 67,2013.0,6
Hubei picorna-like virus 68,2013.0,2
Palyam virus,2013.0,17
Hubei picorna-like virus 69,2013.0,6
Hubei picorna-like virus 7,2013.0,3
Hubei partiti-like virus 28,2013.0,1
Hubei picorna-like virus 70,2013.0,8
Hubei partiti-like virus 27,2013.0,1
Hubei picorna-like virus 26,2013.0,2
Hubei picorna-like virus 71,2013.0,8
Hubei picorna-like virus 72,2013.0,6
Hubei picorna-like virus 25,2013.0,4
Hubei partiti-like virus 26,2013.0,1
Avocet picornavirus,2013.0,1
Hubei noda-like virus 26,2013.0,1
Hubei noda-like virus 22,2013.0,1
Hubei toti-like virus 20,2013.0,4
Hubei narna-like virus 1,2013.0,1
Hubei toti-like virus 21,2013.0,4
Hubei myriapoda virus 9,2013.0,28
Hubei toti-like virus 22,2013.0,1
Hubei toti-like virus 23,2013.0,1
Hubei toti-like virus 24,2013.0,4
Hubei toti-like virus 3,2013.0,1
Hubei myriapoda virus 7,2013.0,12
Hubei picobirna-like virus 1,2013.0,1
Hubei myriapoda virus 6,2013.0,2
Hubei toti-like virus 4,2013.0,1
Hubei permutotetra-like virus 10,2013.0,4
Hubei toti-like virus 6,2013.0,2
Hubei myriapoda virus 4,2013.0,4
Hubei toti-like virus 7,2013.0,1
Hubei toti-like virus 8,2013.0,1
Hubei myriapoda virus 3,2013.0,8
Hubei toti-like virus 9,2013.0,2
Paguyaman orthoreovirus,2013.0,12
Hubei myriapoda virus 2,2013.0,6
Hubei myriapoda virus 1,2013.0,2
Garlic virus B,2013.0,40
Hubei virga-like virus 1,2013.0,4
Hubei virga-like virus 10,2013.0,2
Hubei permutotetra-like virus 1,2013.0,15
Hubei virga-like virus 11,2013.0,12
Gemycircularvirus environmental sample,2013.0,20
Hubei toti-like virus 2,2013.0,4
Hubei tombus-like virus 43,2013.0,6
Hubei noda-like virus 23,2013.0,1
Hubei tombus-like virus 6,2013.0,6
Spilarctia obliqua nucleopolyhedrovirus,2013.0,1
Hubei tombus-like virus 8,2013.0,6
Spilosoma obliqua nucleopolyhedrosis virus,2013.0,5
Hubei toti-like virus 1,2013.0,1
Hubei partiti-like virus 7,2013.0,1
Hubei toti-like virus 10,2013.0,6
Hubei toti-like virus 11,2013.0,1
Hubei toti-like virus 13,2013.0,4
Hubei toti-like virus 14,2013.0,2
Hubei toti-like virus 15,2013.0,4
Hubei toti-like virus 16,2013.0,6
Hubei toti-like virus 17,2013.0,6
Hubei narna-like virus 17,2013.0,2
Pagoda yellow mosaic associated virus,2013.0,10
Hubei narna-like virus 16,2013.0,1
Hubei narna-like virus 15,2013.0,2
Hubei toti-like virus 18,2013.0,4
Hubei narna-like virus 14,2013.0,2
Hubei partiti-like virus 8,2013.0,1
Hubei toti-like virus 19,2013.0,4
Hubei narna-like virus 13,2013.0,2
Hubei narna-like virus 12,2013.0,2
Hubei partiti-like virus 9,2013.0,1
Hubei tombus-like virus 42,2013.0,4
Wenzhou noda-like virus 5,2013.0,1
Hubei peropuvirus,2013.0,4
Hubei yanvirus-like virus 1,2013.0,6
Hubei yingvirus,2013.0,4
Hubei mosquito virus 2,2013.0,12
Hubei permutotetra-like virus 11,2013.0,5
Mycobacterium phage Bunnies,2013.0,81
Hubramonavirus hubeiense,2013.0,6
Spinach latent virus,2013.0,5
Hubei mosquito virus 1,2013.0,3
Maize chlorotic mottle virus,2013.0,58
Gemycircularvirus hypas1,2013.0,10
Hubei macula-like virus 3,2013.0,4
Garlic mite-borne filamentous virus,2013.0,1
Wenzhou noda-like virus 6,2013.0,1
Hubei macula-like virus 2,2013.0,4
Hubei macula-like virus 1,2013.0,6
Yellow tailflower mild mottle virus,2013.0,7
Yellow-breasted capuchin simian foamy virus,2013.0,10
Garlic common latent virus,2013.0,8
Chimpanzee faeces associated circular DNA molecule 1,2013.0,2
Hubei levi-like virus 9,2013.0,3
Mycobacterium phage Brocalys,2013.0,192
Hubei levi-like virus 6,2013.0,3
Hubei permutotetra-like virus 5,2013.0,4
Hubei permutotetra-like virus 4,2013.0,6
Dragonfly larvae associated circular virus-8,2013.0,2
Hubei virga-like viurs 8,2013.0,3
Hubei virga-like virus 12,2013.0,12
Hubei virga-like virus 9,2013.0,8
Hubei mosquito virus 4,2013.0,10
Hubei virga-like virus 13,2013.0,2
Oz virus,2013.0,12
Hubei virga-like virus 14,2013.0,1
Hubei virga-like virus 15,2013.0,6
Hubei virga-like virus 16,2013.0,12
Hubei virga-like virus 17,2013.0,6
Hubei virga-like virus 19,2013.0,2
Hubei virga-like virus 2,2013.0,6
Mycobacterium phage BuzzLyseyear,2013.0,220
Yellow head virus,2013.0,1
Mycobacterium phage Burton,2013.0,90
Hubei virga-like virus 21,2013.0,8
Hubei permutotetra-like virus 9,2013.0,6
Hubei permutotetra-like virus 7,2013.0,4
